Tomo Format 2 
fSourceX(m.) fSourceY(m.) fSourceZ(m.) fSourceAngleX(rad.) fSourceAngleY(rad.) 	 fReceiverX(m.) fReceiverY(m.) fReceiverZ(m.) fReceiverAngleX(rad.) fReceiverAngleY(rad.) 	 fTime(s.)
fV0(m./s.) 3500
4877.42 0 505.34 -0.630258 0 5627.42 0 505.34 0.630258 0 0.388839
4752.42 0 505.34 -0.771549 0 5752.42 0 505.34 0.771549 0 0.435019
4502.42 0 505.34 -0.969942 0 6002.42 0 505.34 0.969942 0 0.544817
4252.42 0 505.34 -1.09598 0 6252.42 0 505.34 1.09598 0 0.66775
5127.42 0 505.34 -0.169984 0 5377.42 0 505.34 0.169984 0 0.420499
5002.42 0 505.34 -0.330677 0 5502.42 0 505.34 0.330677 0 0.438251
4877.42 0 505.34 -0.475514 0 5627.42 0 505.34 0.475514 0 0.466344
4752.42 0 505.34 -0.60165 0 5752.42 0 505.34 0.60165 0 0.503054
4502.42 0 505.34 -0.800099 0 6002.42 0 505.34 0.800099 0 0.595636
4252.42 0 505.34 -0.941351 0 6252.42 0 505.34 0.941351 0 0.705166
5252.42 0 505.022 -0.237608 0 5502.42 0 505.022 0.237608 0 0.330564
5127.42 0 505.022 -0.451062 0 5627.42 0 505.022 0.451062 0 0.354814
5002.42 0 505.022 -0.628322 0 5752.42 0 505.022 0.628322 0 0.391664
4877.42 0 505.022 -0.769517 0 5877.42 0 505.022 0.769517 0 0.437735
4627.42 0 505.022 -0.968044 0 6127.42 0 505.022 0.968044 0 0.547352
4377.42 0 505.022 -1.09432 0 6377.42 0 505.022 1.09432 0 0.670155
5252.42 0 505.022 -0.164557 0 5502.42 0 505.022 0.164557 0 0.433843
5127.42 0 505.022 -0.320655 0 5627.42 0 505.022 0.320655 0 0.451055
5002.42 0 505.022 -0.462187 0 5752.42 0 505.022 0.462187 0 0.478374
4877.42 0 505.022 -0.586316 0 5877.42 0 505.022 0.586316 0 0.514197
4627.42 0 505.022 -0.78357 0 6127.42 0 505.022 0.78357 0 0.605014
4377.42 0 505.022 -0.925539 0 6377.42 0 505.022 0.925539 0 0.71304
5377.42 0 504.491 -0.668074 0 5627.42 0 504.491 0.668074 0 0.126751
5252.42 0 504.491 -1.00603 0 5752.42 0 504.491 1.00603 0 0.180566
5127.42 0 504.491 -1.17112 0 5877.42 0 504.491 1.17112 0 0.244065
5002.42 0 504.491 -1.26399 0 6002.42 0 504.491 1.26399 0 0.311156
4752.42 0 504.491 -1.36265 0 6252.42 0 504.491 1.36265 0 0.449472
4502.42 0 504.491 -1.4137 0 6502.42 0 504.491 1.4137 0 0.59
5377.42 0 504.491 -0.237193 0 5627.42 0 504.491 0.237193 0 0.333525
5252.42 0 504.491 -0.45035 0 5752.42 0 504.491 0.45035 0 0.357737
5127.42 0 504.491 -0.627459 0 5877.42 0 504.491 0.627459 0 0.394538
5002.42 0 504.491 -0.768609 0 6002.42 0 504.491 0.768609 0 0.44056
4752.42 0 504.491 -0.967195 0 6252.42 0 504.491 0.967195 0 0.550096
4502.42 0 504.491 -1.09358 0 6502.42 0 504.491 1.09358 0 0.672841
5377.42 0 504.491 -0.160022 0 5627.42 0 504.491 0.160022 0 0.445725
5252.42 0 504.491 -0.312244 0 5752.42 0 504.491 0.312244 0 0.462484
5127.42 0 504.491 -0.450932 0 5877.42 0 504.491 0.450932 0 0.489148
5002.42 0 504.491 -0.573281 0 6002.42 0 504.491 0.573281 0 0.524214
4752.42 0 504.491 -0.769352 0 6252.42 0 504.491 0.769352 0 0.613503
4502.42 0 504.491 -0.911821 0 6502.42 0 504.491 0.911821 0 0.720207
5502.42 0 503.9 -0.629699 0 5752.42 0 503.9 0.629699 0 0.134698
5377.42 0 503.9 -0.969394 0 5877.42 0 503.9 0.969394 0 0.186663
5252.42 0 503.9 -1.14175 0 6002.42 0 503.9 1.14175 0 0.249051
5127.42 0 503.9 -1.24028 0 6127.42 0 503.9 1.24028 0 0.31547
4877.42 0 503.9 -1.34593 0 6377.42 0 503.9 1.34593 0 0.453047
4627.42 0 503.9 -1.4009 0 6627.42 0 503.9 1.4009 0 0.593183
5502.42 0 503.9 -0.236378 0 5752.42 0 503.9 0.236378 0 0.336503
5377.42 0 503.9 -0.448951 0 5877.42 0 503.9 0.448951 0 0.360639
5252.42 0 503.9 -0.625761 0 6002.42 0 503.9 0.625761 0 0.397344
5127.42 0 503.9 -0.766823 0 6127.42 0 503.9 0.766823 0 0.443271
4877.42 0 503.9 -0.965524 0 6377.42 0 503.9 0.965524 0 0.552647
4627.42 0 503.9 -1.09212 0 6627.42 0 503.9 1.09212 0 0.675277
5502.42 0 503.9 -0.157319 0 5752.42 0 503.9 0.157319 0 0.453868
5377.42 0 503.9 -0.307216 0 5877.42 0 503.9 0.307216 0 0.470356
5252.42 0 503.9 -0.444175 0 6002.42 0 503.9 0.444175 0 0.496626
5127.42 0 503.9 -0.565417 0 6127.42 0 503.9 0.565417 0 0.531235
4877.42 0 503.9 -0.760698 0 6377.42 0 503.9 0.760698 0 0.619588
4627.42 0 503.9 -0.903418 0 6627.42 0 503.9 0.903418 0 0.725475
5627.42 0 503.07 -0.59278 0 5877.42 0 503.07 0.59278 0 0.143467
5502.42 0 503.07 -0.932247 0 6002.42 0 503.07 0.932247 0 0.193525
5377.42 0 503.07 -1.11127 0 6127.42 0 503.07 1.11127 0 0.2547
5252.42 0 503.07 -1.21541 0 6252.42 0 503.07 1.21541 0 0.32037
5002.42 0 503.07 -1.32824 0 6502.42 0 503.07 1.32824 0 0.457107
4752.42 0 503.07 -1.38731 0 6752.42 0 503.07 1.38731 0 0.596796
5627.42 0 503.07 -0.236053 0 5877.42 0 503.07 0.236053 0 0.339438
5502.42 0 503.07 -0.448394 0 6002.42 0 503.07 0.448394 0 0.363544
5377.42 0 503.07 -0.625085 0 6127.42 0 503.07 0.625085 0 0.400211
5252.42 0 503.07 -0.766111 0 6252.42 0 503.07 0.766111 0 0.4461
5002.42 0 503.07 -0.964857 0 6502.42 0 503.07 0.964857 0 0.555412
4752.42 0 503.07 -1.09154 0 6752.42 0 503.07 1.09154 0 0.677996
5627.42 0 503.07 -0.156706 0 5877.42 0 503.07 0.156706 0 0.458569
5502.42 0 503.07 -0.306072 0 6002.42 0 503.07 0.306072 0 0.474996
5377.42 0 503.07 -0.442635 0 6127.42 0 503.07 0.442635 0 0.501176
5252.42 0 503.07 -0.56362 0 6252.42 0 503.07 0.56362 0 0.53568
5002.42 0 503.07 -0.758714 0 6502.42 0 503.07 0.758714 0 0.623818
4752.42 0 503.07 -0.901485 0 6752.42 0 503.07 0.901485 0 0.729516
5752.42 0 502.37 -0.563059 0 6002.42 0 502.37 0.563059 0 0.151676
5627.42 0 502.37 -0.90088 0 6127.42 0 502.37 0.90088 0 0.200104
5502.42 0 502.37 -1.08494 0 6252.42 0 502.37 1.08494 0 0.260188
5377.42 0 502.37 -1.19369 0 6377.42 0 502.37 1.19369 0 0.325166
5127.42 0 502.37 -1.31265 0 6627.42 0 502.37 1.31265 0 0.461118
4877.42 0 502.37 -1.3753 0 6877.42 0 502.37 1.3753 0 0.600384
5752.42 0 502.37 -0.234956 0 6002.42 0 502.37 0.234956 0 0.342938
5627.42 0 502.37 -0.446507 0 6127.42 0 502.37 0.446507 0 0.366942
5502.42 0 502.37 -0.622791 0 6252.42 0 502.37 0.622791 0 0.40348
5377.42 0 502.37 -0.763694 0 6377.42 0 502.37 0.763694 0 0.449239
5127.42 0 502.37 -0.96259 0 6627.42 0 502.37 0.96259 0 0.558333
4877.42 0 502.37 -1.08956 0 6877.42 0 502.37 1.08956 0 0.680761
5752.42 0 502.37 -0.156678 0 6002.42 0 502.37 0.156678 0 0.461649
5627.42 0 502.37 -0.30602 0 6127.42 0 502.37 0.30602 0 0.478073
5502.42 0 502.37 -0.442564 0 6252.42 0 502.37 0.442564 0 0.504249
5377.42 0 502.37 -0.563538 0 6377.42 0 502.37 0.563538 0 0.538748
5127.42 0 502.37 -0.758623 0 6627.42 0 502.37 0.758623 0 0.626877
4877.42 0 502.37 -0.901396 0 6877.42 0 502.37 0.901396 0 0.732566
5877.42 0 501.785 -0.543465 0 6127.42 0 501.785 0.543465 0 0.158059
5752.42 0 501.785 -0.879446 0 6252.42 0 501.785 0.879446 0 0.205363
5627.42 0 501.785 -1.06662 0 6377.42 0 501.785 1.06662 0 0.264665
5502.42 0 501.785 -1.17845 0 6502.42 0 501.785 1.17845 0 0.329137
5252.42 0 501.785 -1.30162 0 6752.42 0 501.785 1.30162 0 0.464508
5002.42 0 501.785 -1.36677 0 7002.42 0 501.785 1.36677 0 0.603459
5877.42 0 501.785 -0.234393 0 6127.42 0 501.785 0.234393 0 0.346327
5752.42 0 501.785 -0.445538 0 6252.42 0 501.785 0.445538 0 0.370278
5627.42 0 501.785 -0.621612 0 6377.42 0 501.785 0.621612 0 0.406749
5502.42 0 501.785 -0.762451 0 6502.42 0 501.785 0.762451 0 0.452441
5252.42 0 501.785 -0.961423 0 6752.42 0 501.785 0.961423 0 0.561424
5002.42 0 501.785 -1.08853 0 7002.42 0 501.785 1.08853 0 0.683771
5877.42 0 501.785 -0.157019 0 6127.42 0 501.785 0.157019 0 0.464471
5752.42 0 501.785 -0.306656 0 6252.42 0 501.785 0.306656 0 0.480928
5627.42 0 501.785 -0.443422 0 6377.42 0 501.785 0.443422 0 0.507155
5502.42 0 501.785 -0.564538 0 6502.42 0 501.785 0.564538 0 0.541712
5252.42 0 501.785 -0.759728 0 6752.42 0 501.785 0.759728 0 0.629961
5002.42 0 501.785 -0.902473 0 7002.42 0 501.785 0.902473 0 0.735755
6002.42 0 501.282 -0.529394 0 6252.42 0 501.282 0.529394 0 0.163344
5877.42 0 501.282 -0.863667 0 6377.42 0 501.282 0.863667 0 0.209818
5752.42 0 501.282 -1.05295 0 6502.42 0 501.282 1.05295 0 0.268525
5627.42 0 501.282 -1.167 0 6627.42 0 501.282 1.167 0 0.332607
5377.42 0 501.282 -1.2933 0 6877.42 0 501.282 1.2933 0 0.467524
5127.42 0 501.282 -1.36032 0 7127.42 0 501.282 1.36032 0 0.606228
6002.42 0 501.282 -0.232567 0 6252.42 0 501.282 0.232567 0 0.350453
5877.42 0 501.282 -0.442391 0 6377.42 0 501.282 0.442391 0 0.374235
5752.42 0 501.282 -0.617776 0 6502.42 0 501.282 0.617776 0 0.410489
5627.42 0 501.282 -0.758399 0 6627.42 0 501.282 0.758399 0 0.455963
5377.42 0 501.282 -0.957609 0 6877.42 0 501.282 0.957609 0 0.564578
5127.42 0 501.282 -1.08519 0 7127.42 0 501.282 1.08519 0 0.686661
6002.42 0 501.282 -0.156689 0 6252.42 0 501.282 0.156689 0 0.468563
5877.42 0 501.282 -0.306042 0 6377.42 0 501.282 0.306042 0 0.484988
5752.42 0 501.282 -0.442593 0 6502.42 0 501.282 0.442593 0 0.511166
5627.42 0 501.282 -0.563572 0 6627.42 0 501.282 0.563572 0 0.545667
5377.42 0 501.282 -0.758661 0 6877.42 0 501.282 0.758661 0 0.6338
5127.42 0 501.282 -0.901433 0 7127.42 0 501.282 0.901433 0 0.739492
6127.42 0 500.934 -0.520773 0 6377.42 0 500.934 0.520773 0 0.16728
6002.42 0 500.934 -0.853836 0 6502.42 0 500.934 0.853836 0 0.213234
5877.42 0 500.934 -1.04436 0 6627.42 0 500.934 1.04436 0 0.271562
5752.42 0 500.934 -1.15977 0 6752.42 0 500.934 1.15977 0 0.335392
5502.42 0 500.934 -1.28801 0 7002.42 0 500.934 1.28801 0 0.470016
5252.42 0 500.934 -1.35622 0 7252.42 0 500.934 1.35622 0 0.608559
6127.42 0 500.934 -0.230715 0 6377.42 0 500.934 0.230715 0 0.355336
6002.42 0 500.934 -0.439194 0 6502.42 0 500.934 0.439194 0 0.378945
5877.42 0 500.934 -0.613869 0 6627.42 0 500.934 0.613869 0 0.414978
5752.42 0 500.934 -0.754263 0 6752.42 0 500.934 0.754263 0 0.460228
5502.42 0 500.934 -0.953704 0 7002.42 0 500.934 0.953704 0 0.568466
5252.42 0 500.934 -1.08176 0 7252.42 0 500.934 1.08176 0 0.690276
6127.42 0 500.934 -0.155614 0 6377.42 0 500.934 0.155614 0 0.474213
6002.42 0 500.934 -0.304036 0 6502.42 0 500.934 0.304036 0 0.49053
5877.42 0 500.934 -0.43989 0 6627.42 0 500.934 0.43989 0 0.516551
5752.42 0 500.934 -0.560415 0 6752.42 0 500.934 0.560415 0 0.550867
5502.42 0 500.934 -0.755166 0 7002.42 0 500.934 0.755166 0 0.638621
5252.42 0 500.934 -0.898024 0 7252.42 0 500.934 0.898024 0 0.74398
6252.42 0 500.572 -0.51257 0 6502.42 0 500.572 0.51257 0 0.169938
6127.42 0 500.572 -0.844364 0 6627.42 0 500.572 0.844364 0 0.215391
6002.42 0 500.572 -1.03603 0 6752.42 0 500.572 1.03603 0 0.273348
5877.42 0 500.572 -1.15273 0 6877.42 0 500.572 1.15273 0 0.336931
5627.42 0 500.572 -1.28286 0 7127.42 0 500.572 1.28286 0 0.471263
5377.42 0 500.572 -1.35222 0 7377.42 0 500.572 1.35222 0 0.609646
6252.42 0 500.572 -0.226347 0 6502.42 0 500.572 0.226347 0 0.360145
6127.42 0 500.572 -0.431623 0 6627.42 0 500.572 0.431623 0 0.383345
6002.42 0 500.572 -0.604579 0 6752.42 0 500.572 0.604579 0 0.418851
5877.42 0 500.572 -0.744391 0 6877.42 0 500.572 0.744391 0 0.463567
5627.42 0 500.572 -0.944332 0 7127.42 0 500.572 0.944332 0 0.570896
5377.42 0 500.572 -1.07351 0 7377.42 0 500.572 1.07351 0 0.692042
6252.42 0 500.572 -0.151754 0 6502.42 0 500.572 0.151754 0 0.481705
6127.42 0 500.572 -0.296823 0 6627.42 0 500.572 0.296823 0 0.497633
6002.42 0 500.572 -0.430138 0 6752.42 0 500.572 0.430138 0 0.523085
5877.42 0 500.572 -0.548991 0 6877.42 0 500.572 0.548991 0 0.556733
5627.42 0 500.572 -0.742441 0 7127.42 0 500.572 0.742441 0 0.643104
5377.42 0 500.572 -0.885553 0 7377.42 0 500.572 0.885553 0 0.747233
6377.42 0 500.326 -0.504845 0 6627.42 0 500.326 0.504845 0 0.172531
6252.42 0 500.326 -0.835337 0 6752.42 0 500.326 0.835337 0 0.217505
6127.42 0 500.326 -1.02803 0 6877.42 0 500.326 1.02803 0 0.275102
6002.42 0 500.326 -1.14595 0 7002.42 0 500.326 1.14595 0 0.338443
5752.42 0 500.326 -1.27787 0 7252.42 0 500.326 1.27787 0 0.47249
5502.42 0 500.326 -1.34834 0 7502.42 0 500.326 1.34834 0 0.610716
6377.42 0 500.326 -0.223868 0 6627.42 0 500.326 0.223868 0 0.363312
6252.42 0 500.326 -0.427309 0 6752.42 0 500.326 0.427309 0 0.386278
6127.42 0 500.326 -0.59926 0 6877.42 0 500.326 0.59926 0 0.421482
6002.42 0 500.326 -0.738715 0 7002.42 0 500.326 0.738715 0 0.46589
5752.42 0 500.326 -0.938909 0 7252.42 0 500.326 0.938909 0 0.572688
5502.42 0 500.326 -1.06872 0 7502.42 0 500.326 1.06872 0 0.693446
6377.42 0 500.326 -0.148324 0 6627.42 0 500.326 0.148324 0 0.488919
6252.42 0 500.326 -0.290395 0 6752.42 0 500.326 0.290395 0 0.504501
6127.42 0 500.326 -0.42141 0 6877.42 0 500.326 0.42141 0 0.529443
6002.42 0 500.326 -0.538717 0 7002.42 0 500.326 0.538717 0 0.562488
5752.42 0 500.326 -0.730895 0 7252.42 0 500.326 0.730895 0 0.647598
5502.42 0 500.326 -0.874158 0 7502.42 0 500.326 0.874158 0 0.750593
6502.42 0 499.977 -0.498392 0 6752.42 0 499.977 0.498392 0 0.17478
6377.42 0 499.977 -0.827718 0 6877.42 0 499.977 0.827718 0 0.219349
6252.42 0 499.977 -1.02124 0 7002.42 0 499.977 1.02124 0 0.276638
6127.42 0 499.977 -1.14017 0 7127.42 0 499.977 1.14017 0 0.339771
5877.42 0 499.977 -1.27362 0 7377.42 0 499.977 1.27362 0 0.473571
5627.42 0 499.977 -1.34502 0 7627.42 0 499.977 1.34502 0 0.61166
6502.42 0 499.977 -0.222497 0 6752.42 0 499.977 0.222497 0 0.364714
6377.42 0 499.977 -0.424919 0 6877.42 0 499.977 0.424919 0 0.387551
6252.42 0 499.977 -0.596306 0 7002.42 0 499.977 0.596306 0 0.422588
6127.42 0 499.977 -0.735555 0 7127.42 0 499.977 0.735555 0 0.466823
5877.42 0 499.977 -0.93588 0 7377.42 0 499.977 0.93588 0 0.573325
5627.42 0 499.977 -1.06603 0 7627.42 0 499.977 1.06603 0 0.693864
6502.42 0 499.977 -0.146317 0 6752.42 0 499.977 0.146317 0 0.492463
6377.42 0 499.977 -0.286625 0 6877.42 0 499.977 0.286625 0 0.507842
6252.42 0 499.977 -0.416275 0 7002.42 0 499.977 0.416275 0 0.532484
6127.42 0 499.977 -0.53265 0 7127.42 0 499.977 0.53265 0 0.565172
5877.42 0 499.977 -0.72403 0 7377.42 0 499.977 0.72403 0 0.64953
5627.42 0 499.977 -0.867347 0 7627.42 0 499.977 0.867347 0 0.751842
6627.42 0 499.626 -0.494089 0 6877.42 0 499.626 0.494089 0 0.176353
6502.42 0 499.626 -0.822595 0 7002.42 0 499.626 0.822595 0 0.220649
6377.42 0 499.626 -1.01665 0 7127.42 0 499.626 1.01665 0 0.27773
6252.42 0 499.626 -1.13626 0 7252.42 0 499.626 1.13626 0 0.34072
6002.42 0 499.626 -1.27073 0 7502.42 0 499.626 1.27073 0 0.47435
5752.42 0 499.626 -1.34277 0 7752.42 0 499.626 1.34277 0 0.612346
6627.42 0 499.626 -0.222656 0 6877.42 0 499.626 0.222656 0 0.364293
6502.42 0 499.626 -0.425197 0 7002.42 0 499.626 0.425197 0 0.387145
6377.42 0 499.626 -0.59665 0 7127.42 0 499.626 0.59665 0 0.422202
6252.42 0 499.626 -0.735922 0 7252.42 0 499.626 0.735922 0 0.466457
6002.42 0 499.626 -0.936233 0 7502.42 0 499.626 0.936233 0 0.572993
5752.42 0 499.626 -1.06635 0 7752.42 0 499.626 1.06635 0 0.693558
6627.42 0 499.626 -0.14682 0 6877.42 0 499.626 0.14682 0 0.490226
6502.42 0 499.626 -0.28757 0 7002.42 0 499.626 0.28757 0 0.505657
6377.42 0 499.626 -0.417562 0 7127.42 0 499.626 0.417562 0 0.530374
6252.42 0 499.626 -0.534173 0 7252.42 0 499.626 0.534173 0 0.563152
6002.42 0 499.626 -0.725756 0 7502.42 0 499.626 0.725756 0 0.647699
5752.42 0 499.626 -0.869062 0 7752.42 0 499.626 0.869062 0 0.750183
6752.42 0 499.362 -0.492042 0 7002.42 0 499.362 0.492042 0 0.177174
6627.42 0 499.362 -0.820147 0 7127.42 0 499.362 0.820147 0 0.22134
6502.42 0 499.362 -1.01445 0 7252.42 0 499.362 1.01445 0 0.278321
6377.42 0 499.362 -1.13438 0 7377.42 0 499.362 1.13438 0 0.341242
6127.42 0 499.362 -1.26934 0 7627.42 0 499.362 1.26934 0 0.47479
5877.42 0 499.362 -1.34169 0 7877.42 0 499.362 1.34169 0 0.61274
6752.42 0 499.362 -0.22533 0 7002.42 0 499.362 0.22533 0 0.361221
6627.42 0 499.362 -0.429855 0 7127.42 0 499.362 0.429855 0 0.384325
6502.42 0 499.362 -0.602401 0 7252.42 0 499.362 0.602401 0 0.419708
6377.42 0 499.362 -0.742069 0 7377.42 0 499.362 0.742069 0 0.464298
6127.42 0 499.362 -0.942116 0 7627.42 0 499.362 0.942116 0 0.57141
5877.42 0 499.362 -1.07155 0 7877.42 0 499.362 1.07155 0 0.692398
6752.42 0 499.362 -0.148983 0 7002.42 0 499.362 0.148983 0 0.484387
6627.42 0 499.362 -0.291632 0 7127.42 0 499.362 0.291632 0 0.500036
6502.42 0 499.362 -0.423092 0 7252.42 0 499.362 0.423092 0 0.525076
6377.42 0 499.362 -0.540701 0 7377.42 0 499.362 0.540701 0 0.558238
6127.42 0 499.362 -0.733132 0 7627.42 0 499.362 0.733132 0 0.643592
5877.42 0 499.362 -0.876371 0 7877.42 0 499.362 0.876371 0 0.746808
6877.42 0 498.95 -0.491116 0 7127.42 0 498.95 0.491116 0 0.177614
6752.42 0 498.95 -0.819036 0 7252.42 0 498.95 0.819036 0 0.221721
6627.42 0 498.95 -1.01345 0 7377.42 0 498.95 1.01345 0 0.278656
6502.42 0 498.95 -1.13353 0 7502.42 0 498.95 1.13353 0 0.341546
6252.42 0 498.95 -1.2687 0 7752.42 0 498.95 1.2687 0 0.475057
6002.42 0 498.95 -1.3412 0 8002.42 0 498.95 1.3412 0 0.612986
6877.42 0 498.95 -0.229837 0 7127.42 0 498.95 0.229837 0 0.356148
6752.42 0 498.95 -0.437675 0 7252.42 0 498.95 0.437675 0 0.379674
6627.42 0 498.95 -0.61201 0 7377.42 0 498.95 0.61201 0 0.415602
6502.42 0 498.95 -0.752292 0 7502.42 0 498.95 0.752292 0 0.460746
6252.42 0 498.95 -0.951838 0 7752.42 0 498.95 0.951838 0 0.568804
6002.42 0 498.95 -1.08012 0 8002.42 0 498.95 1.08012 0 0.690482
6877.42 0 498.95 -0.15028 0 7127.42 0 498.95 0.15028 0 0.48068
6752.42 0 498.95 -0.294063 0 7252.42 0 498.95 0.294063 0 0.49646
6627.42 0 498.95 -0.426395 0 7377.42 0 498.95 0.426395 0 0.521693
6502.42 0 498.95 -0.544591 0 7502.42 0 498.95 0.544591 0 0.555083
6252.42 0 498.95 -0.737508 0 7752.42 0 498.95 0.737508 0 0.640915
6002.42 0 498.95 -0.880694 0 8002.42 0 498.95 0.880694 0 0.744562
7002.42 0 498.665 -0.486413 0 7252.42 0 498.665 0.486413 0 0.17938
6877.42 0 498.665 -0.813375 0 7377.42 0 498.665 0.813375 0 0.223185
6752.42 0 498.665 -1.00834 0 7502.42 0 498.665 1.00834 0 0.279885
6627.42 0 498.665 -1.12916 0 7627.42 0 498.665 1.12916 0 0.342614
6377.42 0 498.665 -1.26547 0 7877.42 0 498.665 1.26547 0 0.475932
6127.42 0 498.665 -1.33867 0 8127.42 0 498.665 1.33867 0 0.613755
7002.42 0 498.665 -0.230684 0 7252.42 0 498.665 0.230684 0 0.354767
6877.42 0 498.665 -0.43914 0 7377.42 0 498.665 0.43914 0 0.378373
6752.42 0 498.665 -0.613804 0 7502.42 0 498.665 0.613804 0 0.414402
6627.42 0 498.665 -0.754194 0 7627.42 0 498.665 0.754194 0 0.459649
6377.42 0 498.665 -0.953639 0 7877.42 0 498.665 0.953639 0 0.567881
6127.42 0 498.665 -1.08171 0 8127.42 0 498.665 1.08171 0 0.689686
7002.42 0 498.665 -0.148802 0 7252.42 0 498.665 0.148802 0 0.483211
6877.42 0 498.665 -0.291291 0 7377.42 0 498.665 0.291291 0 0.498842
6752.42 0 498.665 -0.422629 0 7502.42 0 498.665 0.422629 0 0.523854
6627.42 0 498.665 -0.540154 0 7627.42 0 498.665 0.540154 0 0.556984
6377.42 0 498.665 -0.732516 0 7877.42 0 498.665 0.732516 0 0.642271
6127.42 0 498.665 -0.875762 0 8127.42 0 498.665 0.875762 0 0.745426
7127.42 0 498.298 -0.477857 0 7377.42 0 498.298 0.477857 0 0.182582
7002.42 0 498.298 -0.802972 0 7502.42 0 498.298 0.802972 0 0.225833
6877.42 0 498.298 -0.998907 0 7627.42 0 498.298 0.998907 0 0.282096
6752.42 0 498.298 -1.12106 0 7752.42 0 498.298 1.12106 0 0.344523
6502.42 0 498.298 -1.25944 0 8002.42 0 498.298 1.25944 0 0.477479
6252.42 0 498.298 -1.33396 0 8252.42 0 498.298 1.33396 0 0.615099
7127.42 0 498.298 -0.227952 0 7377.42 0 498.298 0.227952 0 0.358159
7002.42 0 498.298 -0.434409 0 7502.42 0 498.298 0.434409 0 0.381509
6877.42 0 498.298 -0.608005 0 7627.42 0 498.298 0.608005 0 0.417209
6752.42 0 498.298 -0.748038 0 7752.42 0 498.298 0.748038 0 0.462123
6502.42 0 498.298 -0.947802 0 8002.42 0 498.298 0.947802 0 0.569789
6252.42 0 498.298 -1.07657 0 8252.42 0 498.298 1.07657 0 0.691183
7127.42 0 498.298 -0.146082 0 7377.42 0 498.298 0.146082 0 0.487998
7002.42 0 498.298 -0.286182 0 7502.42 0 498.298 0.286182 0 0.503354
6877.42 0 498.298 -0.415671 0 7627.42 0 498.298 0.415671 0 0.52796
6752.42 0 498.298 -0.531935 0 7752.42 0 498.298 0.531935 0 0.560606
6502.42 0 498.298 -0.723219 0 8002.42 0 498.298 0.723219 0 0.644875
6252.42 0 498.298 -0.866541 0 8252.42 0 498.298 0.866541 0 0.747106
7252.42 0 497.888 -0.465257 0 7502.42 0 497.888 0.465257 0 0.187459
7127.42 0 497.888 -0.787408 0 7627.42 0 497.888 0.787408 0 0.229878
7002.42 0 497.888 -0.984647 0 7752.42 0 497.888 0.984647 0 0.285474
6877.42 0 497.888 -1.10875 0 7877.42 0 497.888 1.10875 0 0.347435
6627.42 0 497.888 -1.25025 0 8127.42 0 497.888 1.25025 0 0.479825
6377.42 0 497.888 -1.32676 0 8377.42 0 497.888 1.32676 0 0.617128
7252.42 0 497.888 -0.220224 0 7502.42 0 497.888 0.220224 0 0.366698
7127.42 0 497.888 -0.420947 0 7627.42 0 497.888 0.420947 0 0.389321
7002.42 0 497.888 -0.591384 0 7752.42 0 497.888 0.591384 0 0.424078
6877.42 0 497.888 -0.730277 0 7877.42 0 497.888 0.730277 0 0.468024
6627.42 0 497.888 -0.930804 0 8127.42 0 497.888 0.930804 0 0.574028
6377.42 0 497.888 -1.06153 0 8377.42 0 497.888 1.06153 0 0.694197
7252.42 0 497.888 -0.14326 0 7502.42 0 497.888 0.14326 0 0.493256
7127.42 0 497.888 -0.280869 0 7627.42 0 497.888 0.280869 0 0.508326
7002.42 0 497.888 -0.408411 0 7752.42 0 497.888 0.408411 0 0.532508
6877.42 0 497.888 -0.523329 0 7877.42 0 497.888 0.523329 0 0.564647
6627.42 0 497.888 -0.713416 0 8127.42 0 497.888 0.713416 0 0.647838
6377.42 0 497.888 -0.856764 0 8377.42 0 497.888 0.856764 0 0.749082
7377.42 0 497.56 -0.448471 0 7627.42 0 497.56 0.448471 0 0.194348
7252.42 0 497.56 -0.76621 0 7752.42 0 497.56 0.76621 0 0.235631
7127.42 0 497.56 -0.964949 0 7877.42 0 497.56 0.964949 0 0.290292
7002.42 0 497.56 -1.09162 0 8002.42 0 497.56 1.09162 0 0.351587
6752.42 0 497.56 -1.23735 0 8252.42 0 497.56 1.23735 0 0.483163
6502.42 0 497.56 -1.31663 0 8502.42 0 497.56 1.31663 0 0.620006
7377.42 0 497.56 -0.211014 0 7627.42 0 497.56 0.211014 0 0.377593
7252.42 0 497.56 -0.404751 0 7752.42 0 497.56 0.404751 0 0.399341
7127.42 0 497.56 -0.571161 0 7877.42 0 497.56 0.571161 0 0.432945
7002.42 0 497.56 -0.708435 0 8002.42 0 497.56 0.708435 0 0.475691
6752.42 0 497.56 -0.909565 0 8252.42 0 497.56 0.909565 0 0.579587
6502.42 0 497.56 -1.04255 0 8502.42 0 497.56 1.04255 0 0.698177
7377.42 0 497.56 -0.140335 0 7627.42 0 497.56 0.140335 0 0.499032
7252.42 0 497.56 -0.27535 0 7752.42 0 497.56 0.27535 0 0.513805
7127.42 0 497.56 -0.400846 0 7877.42 0 497.56 0.400846 0 0.537544
7002.42 0 497.56 -0.514327 0 8002.42 0 497.56 0.514327 0 0.569151
6752.42 0 497.56 -0.703088 0 8252.42 0 497.56 0.703088 0 0.651203
6502.42 0 497.56 -0.846403 0 8502.42 0 497.56 0.846403 0 0.751393
7502.42 0 497.166 -0.428733 0 7752.42 0 497.166 0.428733 0 0.202009
